epoch,train_loss,train_acc,valid_loss,valid_acc
119,0.7551422186465149,0.7493917942047119,1.5006871237641288,0.5372024178504944
120,0.7787550037845652,0.7481003403663635,1.2824288365386782,0.6339285969734192
121,0.7437036824172029,0.757535457611084,1.2186128348112106,0.6279761791229248
122,0.7487254153710966,0.7478035092353821,1.2818562615485418,0.6041666865348816
123,0.7450343487882911,0.7522066235542297,1.3630181394872212,0.5922619104385376
124,0.746322954450384,0.7548771500587463,1.5240447833424522,0.5803571343421936
125,0.7286430845360556,0.7602295875549316,1.313662629751932,0.5952380895614624
126,0.7274854994009412,0.7654762268066406,1.2944032422133855,0.5997024178504944
127,0.7225229868422384,0.7614270448684692,1.4114468807265872,0.5877976417541504
128,0.7171105700653306,0.7646559476852417,1.2603514662810735,0.6205357313156128
129,0.712630130216747,0.7688195109367371,1.1675929895469122,0.6428571343421936
130,0.6877506218022771,0.7832977175712585,1.2342941392035711,0.6160714626312256
131,0.6660098993795456,0.7883549928665161,1.1038878077552432,0.6785714626312256
132,0.6907797533922687,0.7741762399673462,1.213993101602509,0.613095223903656
133,0.6844803936992373,0.7737500071525574,1.3782651580515362,0.581845223903656
134,0.7197197815234011,0.7652146220207214,1.5425693761734736,0.5476190447807312
135,0.7492246929030477,0.7514698505401611,1.3949006824266343,0.5833333730697632
136,0.722791049902032,0.7630785703659058,1.1994975280194056,0.6205357313156128
137,0.6601515290211644,0.7887697219848633,1.1969082263253985,0.6235119104385376
138,0.636000712944121,0.7916666865348816,1.2065032096136183,0.6339285969734192
139,0.6324447798847812,0.7993945479393005,1.1541267853407633,0.6502976417541504
140,0.6381462662377291,0.7956597208976746,1.3531915488697233,0.6041666865348816
141,0.6326324933323273,0.7969198226928711,1.1787653004839307,0.6413690447807312
142,0.6554325476985926,0.7898392081260681,1.134022743929,0.6354166865348816
143,0.6047095755878356,0.8012316226959229,1.1478276316608702,0.6339285969734192
144,0.6082284754447345,0.8034957647323608,1.4366673685255504,0.605654776096344
145,0.6197244132068795,0.7985914945602417,1.1165706572078524,0.6532738208770752
146,0.6058188314169226,0.8015257716178894,1.535065662293207,0.5520833730697632
147,0.6470670452555355,0.7938259243965149,1.2951628721895672,0.586309552192688
148,0.6357954315884264,0.7985910177230835,1.2698669178145272,0.617559552192688
149,0.6061346955109566,0.8024181127548218,1.128673187323979,0.625
150,0.6157557512440625,0.800628662109375,1.2620165383531934,0.6190476417541504
151,0.6011092381487633,0.8066502809524536,1.1225738780839103,0.6502976417541504
152,0.5814140648909019,0.8133998513221741,1.2249578223341988,0.6264880895614624
153,0.5928610297813812,0.8047443628311157,1.5687244392576671,0.5729166865348816
154,0.6164568419636758,0.7971000075340271,1.1409682354756765,0.636904776096344
155,0.5810237099875265,0.8102611899375916,1.2253382035664149,0.6458333730697632
156,0.5825312662788708,0.814436137676239,1.2456414280902772,0.6354166865348816
157,0.5710519126763469,0.8097298741340637,1.2233848142481984,0.644345223903656
158,0.5648845811361866,0.810881495475769,1.3684546543019158,0.5803571343421936
159,0.5784980244934559,0.8131065368652344,1.2309713576521193,0.6398809552192688
160,0.5543148242947409,0.8252118825912476,1.1976331153086253,0.644345223903656
161,0.5563765907392593,0.8138550519943237,1.2161302594911485,0.6428571343421936
162,0.5634315879159683,0.8138513565063477,1.2603305684668678,0.636904776096344
163,0.5681052734144032,0.8163158297538757,1.1532347046193623,0.6279761791229248
164,0.5512017463442198,0.8175871968269348,1.2308103541533153,0.625
165,0.5624875246918615,0.8150289058685303,1.1873569538195927,0.6532738208770752
166,0.5189151681644816,0.8317906856536865,1.2878487663609641,0.6294642686843872
167,0.5687062858487479,0.823046863079071,1.2823022486908096,0.6145833730697632
168,0.5239728491127327,0.8291027545928955,1.1469872462607564,0.6592261791229248
169,0.529641712315319,0.8259297609329224,1.167071065022832,0.6517857313156128
170,0.5362751234042611,0.8244429230690002,1.1432193716367085,0.6383928656578064
171,0.5301710013584988,0.8304663896560669,1.1451421245223,0.6577380895614624
172,0.5255259997711694,0.8330464363098145,1.0799812880300341,0.6949405074119568
173,0.5131557642058893,0.8421897292137146,1.053211115655445,0.691964328289032
174,0.5135033677283086,0.839144766330719,1.2181434744880313,0.6532738208770752
175,0.5295927280535946,0.8262445330619812,1.1650967328321367,0.6532738208770752
176,0.5284540126919747,0.8277666568756104,1.1644136366390048,0.6622024178504944
177,0.508645297594802,0.8399470448493958,1.1900254438320796,0.6458333730697632
178,0.4826383554810629,0.8414048552513123,0.9945044574283418,0.7038690447807312
179,0.44796261594692866,0.8518333435058594,1.0046891818443935,0.7023809552192688
180,0.48094822619393895,0.8436351418495178,1.1301326496260506,0.6547619104385376
181,0.5126528978719276,0.8318905830383301,1.0319208371497335,0.6830357313156128
182,0.4767614816972142,0.8474866151809692,1.1314583782638823,0.6607142686843872
183,0.49180635010763524,0.8424619436264038,1.0533491032464164,0.6622024178504944
184,0.45867715542886983,0.8479278087615967,1.0612299541632335,0.6949405074119568
185,0.48516587843549064,0.8427785038948059,1.1511988533394677,0.6517857313156128
186,0.5118229411162896,0.8326072692871094,1.3842301162935438,0.6190476417541504
187,0.5035645925654815,0.8354166746139526,1.1067219135307131,0.6815476417541504
188,0.4483294518631133,0.8534526824951172,1.1168428985845475,0.7038690447807312
189,0.4822120955354305,0.8428775668144226,1.2009861242203486,0.6458333730697632
190,0.47414903849514606,0.8473078608512878,1.0696451187665974,0.6741071343421936
191,0.44034160771704417,0.8553856015205383,1.0815140214704333,0.6860119104385376
192,0.4328766560047558,0.8587306141853333,1.1329117062545957,0.6696428656578064
193,0.4341705798506737,0.8649443984031677,1.1490776169867742,0.680059552192688
194,0.4424918099826005,0.8603957295417786,1.1118211760407402,0.6651785969734192
195,0.4569295110739768,0.8539583683013916,1.3026793975205648,0.6294642686843872
196,0.45905823952676167,0.8521174788475037,1.1097201449530465,0.6860119104385376
197,0.4195199466122342,0.8633005023002625,0.9673545225745156,0.711309552192688
198,0.44084988077802045,0.8605769276618958,1.0775372517250834,0.6889880895614624
199,0.42859805801085066,0.8572055101394653,1.1080216751212166,0.706845223903656
200,0.45245117151522757,0.8565446734428406,1.2487010146890367,0.6532738208770752
201,0.45303413977944046,0.8523557782173157,1.138870200940541,0.6875
202,0.4236066325005226,0.862469494342804,1.0111725060712724,0.7202380895614624
203,0.4107171773838011,0.8646593689918518,1.1322118994735537,0.680059552192688
204,0.43290984321099063,0.8608974814414978,1.1973605908098675,0.6428571343421936
205,0.449092484957817,0.8573882579803467,1.15527313051834,0.6770833730697632
206,0.39088915398492075,0.8721227645874023,1.110633974628789,0.6949405074119568
207,0.39860766442492607,0.8733654022216797,1.2446872372002828,0.680059552192688
208,0.3955719103985079,0.8693324327468872,1.0208217480352946,0.7098214626312256
209,0.39142339952380917,0.8743902444839478,0.9978499253768296,0.7217261791229248
210,0.38972978223417254,0.8698812127113342,1.195401364139148,0.6845238208770752
211,0.4278700017605919,0.8600903749465942,1.262265370005653,0.6785714626312256
212,0.42421753528086764,0.8637217879295349,1.096872663391488,0.699404776096344
213,0.3988306201238157,0.8693609237670898,1.0798238640030224,0.7083333730697632
214,0.37466710183621194,0.8787313103675842,1.236630162312871,0.6711309552192688
215,0.3775879271094494,0.8759058117866516,1.1450776954491932,0.6815476417541504
216,0.397179555138888,0.8709238767623901,1.2787632722230184,0.6607142686843872
217,0.4050974844595288,0.865470290184021,1.0654665093336786,0.7157738208770752
218,0.3887364173833833,0.8767942190170288,1.0464038723813636,0.7053571343421936
219,0.36765341542112573,0.8772763609886169,1.023819985134261,0.7127976417541504
220,0.3565992829000893,0.8858591914176941,1.1287237604459126,0.6875
221,0.3853321013440617,0.8755995631217957,1.105797552991481,0.7038690447807312
222,0.39845127427495397,0.8702770471572876,1.0566827867712294,0.7053571343421936
223,0.3754217946694957,0.8725308775901794,0.9579651252854438,0.7098214626312256
224,0.35190648190713597,0.8793759942054749,1.0212444350832985,0.7083333730697632
225,0.37552249316134956,0.8773357272148132,1.1152656922737758,0.6815476417541504
226,0.3775862131399267,0.8762090802192688,1.1562948347557158,0.6904761791229248
227,0.3615671853609208,0.8813925385475159,0.971137194051629,0.7247024178504944
228,0.3487248276029294,0.8865521550178528,1.0461116685044198,0.7351190447807312
229,0.3883014863668099,0.877402663230896,1.1723521394389016,0.680059552192688
230,0.3857118748741991,0.8733823299407959,1.0443809089206515,0.691964328289032
231,0.3582086090581963,0.8822289109230042,1.0805915689894132,0.7008928656578064
232,0.3375530410692634,0.8887048363685608,1.1433113004480089,0.6770833730697632
233,0.34025564443212575,0.8850661516189575,1.1306342156160445,0.675595223903656
234,0.3462653915461894,0.885749340057373,1.0541568256559826,0.71875
235,0.34205281974469975,0.8860996961593628,1.216329293236846,0.6726190447807312
236,0.3474555317562618,0.883842945098877,1.0196951462754182,0.691964328289032
237,0.34187334001433317,0.889066755771637,1.311147962297712,0.644345223903656
238,0.35157112154525283,0.8849878311157227,1.345962488225528,0.6428571343421936
239,0.37383024913861473,0.8776764869689941,1.0195387332212358,0.7038690447807312
240,0.32511586143266197,0.8923643827438354,1.0499234469163985,0.7023809552192688
241,0.3562463257930704,0.8834822773933411,0.9990454976047788,0.7083333730697632
242,0.32985517655572627,0.8931384682655334,0.991649788405214,0.71875
243,0.3084067334950385,0.8922563791275024,1.0613109604233788,0.7053571343421936
244,0.3415518199903107,0.888142466545105,1.0863484034226054,0.7053571343421936
245,0.3362321908368844,0.8885558843612671,1.2573812107245128,0.6845238208770752
246,0.37015280922649935,0.8815490007400513,1.1292286022078424,0.6860119104385376
247,0.3259480944458249,0.8927540183067322,1.272048954452787,0.6577380895614624
248,0.3608347149046008,0.8786045908927917,1.2194936715421223,0.6607142686843872
249,0.339786934385602,0.8901016712188721,1.0378757949386324,0.71875
250,0.32330235488886055,0.8921511769294739,1.14266106876589,0.675595223903656
251,0.31047031900810973,0.8985821604728699,1.0277835909454596,0.7276785969734192
252,0.30637999971623187,0.8969671130180359,1.0008738104786192,0.7247024178504944
253,0.30667317928223126,0.8997097015380859,1.0639560242402477,0.7142857313156128
254,0.3162279027664784,0.8973629474639893,1.1458334392380147,0.699404776096344
255,0.3329842281015163,0.8919923305511475,1.0394237311113448,0.7038690447807312
256,0.3078436569638176,0.9010336995124817,1.0834214059369904,0.7038690447807312
257,0.32263382805930346,0.8930957913398743,1.137635695171498,0.7083333730697632
258,0.34052506125474397,0.8870298862457275,1.0417454129173642,0.711309552192688
259,0.2961886474059536,0.9018061757087708,1.1389073215070225,0.7053571343421936
260,0.3085331138996344,0.8977769613265991,1.017583929002285,0.7247024178504944
261,0.2891150853079226,0.9084722399711609,1.1791939157105626,0.7038690447807312
262,0.32572740821847046,0.8934563994407654,1.1130909886033762,0.691964328289032
263,0.2811361379720355,0.9060433506965637,1.0648081685815538,0.7336309552192688
264,0.31730646252080863,0.8953195810317993,1.0809341704561597,0.7053571343421936
265,0.30712704050604833,0.8962385058403015,1.0385817814440954,0.71875
266,0.3015601264223149,0.9020597338676453,1.1941708780470348,0.711309552192688
267,0.32359189434958224,0.8945439457893372,0.9351727841865449,0.7395833730697632
268,0.27796219933364125,0.9074228405952454,1.3605350489683805,0.6770833730697632
269,0.3213803631345649,0.8927198052406311,1.1945167517378217,0.6949405074119568
270,0.2998320128322993,0.9031884670257568,0.961597549773398,0.7321428656578064
271,0.27925994973378004,0.9068975448608398,1.204267142784028,0.6889880895614624
272,0.32857805797937273,0.8916460871696472,1.0974570590825308,0.7202380895614624
273,0.2890798174140671,0.9060402512550354,0.9864717562283788,0.7321428656578064
274,0.28066273835602773,0.9080056548118591,1.1287636597241675,0.7098214626312256
275,0.3148812895000829,0.8951235413551331,1.308546322087447,0.6592261791229248
276,0.3314519690891016,0.8891590237617493,1.1989164245980126,0.6904761791229248
277,0.28152997923068335,0.908909022808075,1.085858126481374,0.7157738208770752
278,0.27666102122473585,0.9084270000457764,1.1374102642848378,0.7127976417541504
279,0.2805401597341353,0.9092294573783875,1.153300010022663,0.6889880895614624
280,0.28032416661179305,0.9053610563278198,0.9431018300709271,0.7395833730697632
281,0.26604035564594797,0.9081944823265076,1.0121705610127676,0.7574405074119568
282,0.2915975055073971,0.9048382639884949,0.988523166449297,0.7351190447807312
283,0.2571783683031497,0.9160474538803101,1.0573983109068303,0.71875
284,0.2589189896124159,0.9119229316711426,1.231979533675171,0.6979166865348816
285,0.2990529210252394,0.9002429842948914,1.2395733715522856,0.706845223903656
286,0.26840651302440427,0.912853479385376,1.1677467333418983,0.7217261791229248
287,0.2878269382746391,0.9054102897644043,1.1404806489036197,0.6964285969734192
288,0.2725127334325125,0.90625,1.1182351894233198,0.7440476417541504
289,0.27035454670338177,0.9070796370506287,1.1083490642763318,0.7261905074119568
290,0.24861417482183737,0.9212860465049744,1.1230930192839532,0.7053571343421936
291,0.2627670501123418,0.917719841003418,1.1040371184547741,0.7261905074119568
292,0.27199350255946425,0.9075331687927246,1.1913949598868687,0.7336309552192688
293,0.2936254283595903,0.9025053977966309,1.2906922985400473,0.6726190447807312
294,0.3059072353288809,0.8994755148887634,1.1660811929475694,0.706845223903656
295,0.2649853296453468,0.9117223620414734,1.2111531425090063,0.7008928656578064
296,0.28493466656364685,0.9095675945281982,1.1784714197828656,0.6979166865348816
297,0.26587431039458265,0.9116285443305969,1.214472696894691,0.7098214626312256
298,0.27550177009998944,0.9054347276687622,1.2088434277545839,0.6949405074119568
299,0.2695542524258296,0.912052571773529,1.2123210774291129,0.7038690447807312
300,0.26212952742903317,0.9139770269393921,1.0677633487752505,0.7395833730697632
301,0.2569304726585341,0.9142259359359741,1.0543361621953191,0.742559552192688
302,0.26607447896707564,0.912727952003479,0.9941327827317374,0.7559524178504944
303,0.2760627732268227,0.9078759551048279,1.1288792709154742,0.7247024178504944
304,0.2717982812468842,0.910050094127655,1.163357518258549,0.7023809552192688
305,0.28254677031066394,0.9044696092605591,1.055244044179008,0.738095223903656
306,0.2735961533125752,0.9129416942596436,1.1821376017871357,0.706845223903656
307,0.29341120570976814,0.9023960828781128,1.283366316840762,0.6889880895614624
308,0.2806036577269595,0.9094086289405823,1.129391091742686,0.7247024178504944
309,0.2681308690870193,0.9134299755096436,1.2992306280703771,0.6979166865348816
310,0.2920650229500854,0.9053742289543152,1.1963055275735401,0.7098214626312256
311,0.28348382638276753,0.9069476127624512,1.008013019959132,0.7276785969734192
312,0.23040897203066243,0.9221112132072449,1.2400427006539845,0.7142857313156128
313,0.28608172772272983,0.9092572927474976,1.2011318558028765,0.7142857313156128
314,0.25460113058966805,0.916406512260437,1.2576503774949483,0.6949405074119568
315,0.28977433397116303,0.9048567414283752,1.2602198443242483,0.6979166865348816
316,0.2794046658987128,0.9089587330818176,1.2714776276122957,0.6875
317,0.2797193581164124,0.9106950163841248,1.1689810845113935,0.6875
318,0.24034444109205977,0.9177559614181519,1.3020484766789846,0.7053571343421936
319,0.26864894241672244,0.9086233973503113,1.0762304196222907,0.754464328289032
320,0.2743250238388006,0.9140175580978394,1.3152711803004855,0.6949405074119568
321,0.25845475880709334,0.9143803119659424,1.1711380857796896,0.7038690447807312
322,0.26457480786678694,0.9119791984558105,1.2748447230884008,0.6949405074119568
323,0.2815216867062551,0.9097370505332947,1.2620930160794939,0.6964285969734192
324,0.27060055837954405,0.9074675440788269,1.4639766386577062,0.6770833730697632
325,0.28267972913542483,0.9089015126228333,1.2053299659774417,0.6979166865348816
326,0.25580283140068144,0.9136841297149658,1.2477285244635172,0.7023809552192688
327,0.2580920704395363,0.9133771061897278,1.091891185868354,0.7127976417541504
328,0.2550059904388348,0.9164048433303833,1.1475896558591299,0.7336309552192688
329,0.2660318296187471,0.9158351421356201,1.2605785734596706,0.723214328289032
330,0.26327402841222164,0.9099960327148438,1.1501490633402551,0.7336309552192688
331,0.24962448559985576,0.9165182113647461,1.2356524630671455,0.7098214626312256
332,0.25588609775822413,0.9131315350532532,1.1564142217948323,0.723214328289032
